ID,Year,Zipcode,Longitude,Latitude,Income,Age,Population,Num Rooms,House Value
357,2011,92040,-116.89,32.9,65128.0,37.5,41024,5.4,366400.0
358,2011,92054,-117.35,33.2,51105.0,31.1,42829,4.4,476700.0
359,2011,92055,-117.44,33.39,47197.0,21.5,12107,4.4,458794.97705720400
360,2011,92056,-117.29,33.2,70057.0,38.6,50765,5.5,398400.0
361,2011,92057,-117.28,33.27,70256.0,34.9,53061,5.8,380400.0
362,2011,92058,-117.3,33.33,49986.0,24.4,44141,5.0,291700.0
363,2011,92059,-117.07,33.38,92703.0,30.6,1473,5.7,505600.0
364,2011,92060,-116.84,33.31,76250.0,53.9,212,4.8,776800.0
365,2011,92061,-116.92,33.3,51354.0,47.1,2678,5.9,342100.0
366,2011,92064,-117.02,32.97,94724.0,40.3,47942,6.3,557400.0
367,2011,92065,-116.83,33.07,77594.0,39.0,36840,6.0,465000.0
368,2011,92066,-116.54,33.22,41779.0,56.6,363,4.2,445100.0
369,2011,92067,-117.19,33.02,148245.0,48.7,7576,90.0,1000000.0
370,2011,92069,-117.17,33.15,53060.0,31.7,45316,6.1,407800.0
371,2011,92070,-116.73,33.18,51488.0,42.0,1243,5.1,406300.0
372,2011,92071,-116.99,32.85,69828.0,37.0,53302,5.5,350400.0
373,2011,92075,-117.26,33.0,84893.0,44.4,12083,5.1,974200.0
374,2011,92078,-117.16,33.11,58367.0,37.0,41589,5.9,435600.0
375,2011,92081,-117.24,33.18,60818.0,35.6,27927,5.6,437000.0
376,2011,92082,-116.98,33.25,77264.0,42.0,19420,6.4,514700.0
377,2011,92083,-117.25,33.2,48118.0,29.5,36247,5.2,308600.0
378,2011,92084,-117.2,33.21,52293.0,34.6,46982,5.9,463000.0
379,2011,92086,-116.6,33.28,38828.0,57.4,1188,5.2,215300.0
380,2011,92091,-117.24,33.02,96932.0,61.8,1040,5.9,915100.0
381,2011,92101,-117.16,32.71,52602.0,36.5,33886,3.0,508100.0
382,2011,92102,-117.09,32.72,39258.0,29.6,42715,4.0,330200.0
383,2011,92103,-117.17,32.74,58292.0,42.2,30324,3.9,581900.0
384,2011,92104,-117.12,32.73,46888.0,34.4,43714,4.0,456700.0
385,2011,92105,-117.08,32.73,35564.0,30.4,65746,4.1,309300.0
386,2011,92106,-117.23,32.72,82762.0,40.3,19217,5.5,874300.0
387,2011,92107,-117.25,32.74,60673.0,34.9,27264,4.1,683700.0
388,2011,92108,-117.14,32.77,63826.0,30.7,17828,3.7,317500.0
389,2011,92109,-117.23,32.79,63474.0,30.4,44095,3.9,707900.0
390,2011,92110,-117.2,32.77,56166.0,31.5,26673,4.3,484000.0
391,2011,92111,-117.16,32.8,56641.0,36.0,44737,4.9,423600.0
392,2011,92113,-117.11,32.69,28437.0,25.1,55206,4.4,301700.0
393,2011,92114,-117.05,32.71,54614.0,32.6,66461,5.4,319400.0
394,2011,92115,-117.07,32.75,43567.0,26.8,59978,4.4,399500.0
395,2011,92116,-117.12,32.76,51117.0,36.6,31847,4.0,474000.0
396,2011,92117,-117.2,32.82,64690.0,37.2,52612,5.2,469500.0
397,2011,92118,-117.21,32.7,93777.0,41.3,18838,4.9,1000000.0
398,2011,92119,-117.03,32.81,70536.0,41.7,23772,5.8,444800.0
399,2011,92120,-117.06,32.79,79958.0,43.2,26430,5.8,488800.0
400,2011,92121,-117.2,32.9,102391.0,28.6,4398,5.2,585400.0
401,2011,92122,-117.2,32.85,72671.0,31.1,44768,4.1,586700.0
402,2011,92123,-117.13,32.8,69962.0,32.8,27565,5.2,429300.0
403,2011,92124,-117.08,32.82,76449.0,29.8,31360,5.6,544200.0
404,2011,92126,-117.13,32.88,81266.0,33.0,76373,5.1,408000.0
405,2011,92127,-117.12,33.02,117016.0,34.4,39425,6.0,640500.0
406,2011,92128,-117.07,32.99,89657.0,41.4,47934,5.3,518000.0
407,2011,92129,-117.12,32.96,106153.0,37.4,52942,6.4,594800.0
408,2011,92130,-117.19,32.95,124229.0,37.3,47527,6.1,850500.0
409,2011,92131,-117.07,32.89,127009.0,38.1,34073,6.7,658800.0
410,2011,92132,-117.17,32.71,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
411,2011,92134,-117.15,32.72,67521.99233323270,19.7,30,5.163962967276100,458794.97705720400
412,2011,92135,-117.19,32.7,67521.99233323270,21.9,793,5.163962967276100,458794.97705720400
413,2011,92139,-117.04,32.68,61446.0,32.8,35249,5.4,327400.0
414,2011,92140,-117.2,32.74,67521.99233323270,20.0,3854,5.163962967276100,458794.97705720400
415,2011,92145,-117.01,32.93,218094.0,42.2,1014,90.0,1000000.0
416,2011,92147,-117.22,32.72,67521.99233323270,21.2,412,5.163962967276100,458794.97705720400
417,2011,92154,-117.01,32.56,55085.0,32.0,79755,5.2,319300.0
418,2011,92155,-117.16,32.67,67521.99233323270,23.4,843,5.163962967276100,458794.97705720400
419,2011,92173,-117.04,32.55,36048.0,29.3,28055,4.1,291900.0
420,2011,92201,-116.23,33.71,43415.0,29.2,61304,4.9,222400.0
421,2011,92203,-116.23,33.75,76695.0,35.7,24016,5.7,314900.0
422,2011,92210,-116.33,33.7,110948.0,67.5,4797,5.9,688700.0
423,2011,92211,-116.34,33.77,62495.0,62.7,24271,5.0,405400.0
424,2011,92220,-116.83,33.95,38397.0,46.5,31563,4.9,200700.0
425,2011,92222,-114.55,32.79,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
426,2011,92223,-116.97,33.94,61716.0,35.1,40779,5.7,249200.0
427,2011,92225,-114.51,33.75,43117.0,36.0,25016,4.7,161400.0
428,2011,92227,-115.45,33.02,38565.0,30.0,26079,5.1,172400.0
429,2011,92230,-116.77,33.93,30288.0,35.2,1741,4.6,80500.0
430,2011,92231,-115.51,32.69,35992.0,30.2,37694,5.1,172700.0
431,2011,92233,-115.52,33.13,35952.0,34.3,10045,5.0,111000.0
432,2011,92234,-116.45,33.82,45088.0,35.8,51130,5.0,232300.0
433,2011,92236,-116.17,33.7,43750.0,24.1,39743,5.4,172500.0
434,2011,92239,-115.47,33.76,57083.0,42.0,284,4.8,100000.0
435,2011,92240,-116.52,33.95,34700.0,31.5,32695,5.0,152800.0
436,2011,92241,-116.29,33.83,38765.0,56.2,8619,4.1,71100.0
437,2011,92242,-114.33,34.15,29911.0,56.4,1331,4.3,84500.0
438,2011,92243,-115.6,32.77,39754.0,31.2,47445,5.0,179500.0
439,2011,92249,-115.47,32.73,52668.0,29.7,7347,5.3,163100.0
440,2011,92250,-115.19,32.83,46359.0,31.7,8638,5.2,163900.0
441,2011,92251,-115.65,32.86,56192.0,31.9,21119,5.5,204800.0
442,2011,92252,-116.27,34.15,43718.0,45.9,9430,4.6,159600.0
443,2011,92253,-116.27,33.65,78150.0,43.7,36322,5.6,396600.0
444,2011,92254,-115.97,33.55,26661.0,24.2,10996,5.2,112800.0
445,2011,92256,-116.58,34.1,38203.0,46.5,3632,4.6,170600.0
446,2011,92257,-115.55,33.3,16218.0,52.1,1978,4.3,41300.0
447,2011,92258,-116.56,33.92,25775.0,31.9,665,3.9,71200.0
448,2011,92259,-115.88,32.72,18750.0,60.7,305,4.8,92700.0
449,2011,92260,-116.4,33.7,50087.0,55.1,31399,4.9,324600.0
450,2011,92262,-116.56,33.85,44760.0,47.9,24827,4.4,337200.0
451,2011,92264,-116.51,33.72,46850.0,55.4,20885,4.4,297400.0
452,2011,92266,-114.93,33.34,31509.0,59.9,144,4.1,47200.0
453,2011,92267,-114.18,34.28,67521.99233323270,48.5,34,4.6,458794.97705720400
454,2011,92268,-116.52,34.21,31645.0,52.8,563,4.4,234600.0
455,2011,92270,-116.41,33.78,76261.0,61.3,17022,5.5,582500.0
456,2011,92273,-115.69,32.79,34432.0,32.3,1691,4.5,142100.0
457,2011,92274,-116.1,33.48,31296.0,27.5,18184,4.7,46100.0
458,2011,92275,-115.92,33.28,24871.0,32.2,1173,4.9,98600.0
459,2011,92276,-116.36,33.8,43508.0,40.1,7564,5.0,156900.0
460,2011,92277,-115.86,34.24,42544.0,26.4,23463,4.5,159800.0
461,2011,92278,-116.06,34.23,88889.0,21.6,4835,4.8,458794.97705720400
462,2011,92280,-114.52,34.14,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
463,2011,92281,-115.61,33.05,28688.0,40.6,1872,4.8,152000.0
464,2011,92282,-116.65,33.94,40811.0,35.2,879,5.0,154700.0
465,2011,92283,-114.72,32.87,23663.0,31.0,2935,4.2,33300.0
466,2011,92284,-116.41,34.15,43874.0,40.1,24896,5.1,173200.0
467,2011,92285,-116.51,34.33,22188.0,53.7,2667,3.5,99300.0
468,2011,92301,-117.51,34.66,41643.0,24.8,32014,5.6,119000.0
469,2011,92304,-115.64,34.54,67521.99233323270,62.9,38,5.163962967276100,458794.97705720400
470,2011,92305,-116.86,34.18,85682.0,45.5,146,4.7,786300.0
471,2011,92307,-117.15,34.57,58012.0,36.8,36875,6.0,243900.0
472,2011,92308,-117.14,34.42,45979.0,36.8,39109,5.7,221200.0
473,2011,92309,-116.04,35.31,33000.0,30.2,713,4.6,22500.0
474,2011,92310,-116.69,35.26,52798.0,22.4,9781,5.3,458794.97705720400
475,2011,92311,-116.99,34.97,48020.0,36.0,32774,5.0,143300.0
476,2011,92313,-117.31,34.03,64337.0,36.8,12132,5.5,293800.0
477,2011,92314,-116.84,34.26,41168.0,41.2,9433,4.7,282600.0
478,2011,92315,-116.86,34.23,31541.0,40.3,5109,4.8,354400.0
479,2011,92316,-117.39,34.06,49509.0,28.0,31232,5.6,233900.0
480,2011,92320,-117.05,33.99,44286.0,54.4,7770,5.4,196500.0
481,2011,92321,-117.16,34.25,60847.0,53.2,789,5.7,246400.0
482,2011,92322,-117.32,34.25,59657.0,39.6,864,4.8,200000.0
483,2011,92324,-117.27,34.01,43283.0,28.8,56103,5.0,208200.0
484,2011,92325,-117.3,34.25,50811.0,41.7,7707,4.9,211700.0
485,2011,92327,-116.81,34.86,34667.0,25.8,1253,4.2,54000.0
486,2011,92328,-116.83,36.6,46061.0,48.4,249,3.6,12500.0
487,2011,92332,-115.31,34.96,26250.0,59.0,8,3.5,55000.0
488,2011,92333,-116.94,34.27,36250.0,55.6,663,5.5,359900.0
489,2011,92335,-117.46,34.08,44919.0,27.0,97773,5.0,223200.0
490,2011,92336,-117.45,34.14,84492.0,28.9,88670,6.7,327000.0
491,2011,92337,-117.46,34.05,69261.0,30.1,35737,6.0,285100.0
492,2011,92338,-116.15,34.72,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
493,2011,92339,-116.9,34.08,76136.0,48.0,849,4.7,307100.0
494,2011,92341,-117.07,34.24,29000.0,51.5,233,4.6,233900.0
495,2011,92342,-117.35,34.74,62938.0,49.6,5207,5.8,236300.0
496,2011,92344,-117.39,34.39,69508.0,30.2,20336,6.9,267700.0
497,2011,92345,-117.32,34.36,46793.0,30.6,76950,5.7,194100.0
498,2011,92346,-117.15,34.13,65156.0,34.5,56748,5.8,289500.0
499,2011,92347,-117.18,34.95,31188.0,48.4,1551,5.5,113000.0
500,2011,92352,-117.19,34.27,75593.0,49.1,6545,6.1,383000.0
501,2011,92354,-117.24,34.05,62620.0,38.1,21196,5.0,329800.0
502,2011,92356,-116.88,34.52,24821.0,42.4,6310,4.9,129000.0
503,2011,92358,-117.54,34.25,65982.0,42.4,735,4.9,359100.0
504,2011,92359,-117.07,34.08,54620.0,39.0,7425,5.1,242600.0
505,2011,92363,-114.59,34.78,30840.0,41.7,5183,4.4,142800.0
506,2011,92364,-115.43,35.34,42750.0,21.8,60,4.2,87500.0
507,2011,92365,-116.66,34.9,36822.0,48.3,2972,5.3,162300.0
508,2011,92368,-117.32,34.65,27049.0,44.3,1095,4.7,124000.0
509,2011,92371,-117.48,34.42,50763.0,41.5,14618,5.6,208600.0
510,2011,92372,-117.62,34.47,37988.0,44.0,5287,5.3,183500.0
511,2011,92373,-117.12,34.0,72693.0,38.9,33506,5.1,398000.0
512,2011,92374,-117.17,34.06,63658.0,30.9,40472,5.6,289400.0
513,2011,92376,-117.38,34.1,45860.0,27.2,83759,5.4,204100.0
514,2011,92377,-117.39,34.16,78777.0,29.5,19867,6.6,288800.0
515,2011,92378,-117.23,34.23,48889.0,67.8,140,5.6,203700.0
516,2011,92382,-117.12,34.21,58304.0,35.9,5428,5.4,244800.0
517,2011,92384,-116.2,35.97,31429.0,41.0,42,4.8,10000.0
518,2011,92385,-117.18,34.23,94286.0,34.9,223,5.0,458794.97705720400
519,2011,92386,-116.83,34.24,41783.0,39.1,2086,4.6,172400.0
520,2011,92389,-116.22,35.85,22188.0,69.7,98,3.8,72500.0
521,2011,92391,-117.23,34.23,37601.0,39.0,1909,5.4,222700.0
522,2011,92392,-117.36,34.49,59547.0,27.9,51454,6.5,175200.0
523,2011,92394,-117.33,34.57,54530.0,29.5,32351,6.2,195200.0
524,2011,92395,-117.29,34.5,41041.0,31.5,42322,5.4,191000.0
525,2011,92397,-117.61,34.36,79628.0,44.8,4757,5.3,319400.0
526,2011,92398,-116.85,34.91,53718.0,23.5,1175,5.1,259000.0
527,2011,92399,-117.01,34.04,60779.0,36.3,52219,5.7,277100.0
528,2011,92401,-117.29,34.1,15047.0,26.1,2150,3.3,215800.0
529,2011,92404,-117.24,34.17,36300.0,28.7,60073,4.5,224200.0
530,2011,92405,-117.3,34.14,43756.0,27.3,31080,4.9,210600.0
531,2011,92407,-117.37,34.22,55706.0,28.2,56774,5.1,247100.0
532,2011,92408,-117.27,34.08,35462.0,31.3,14277,4.4,217600.0
533,2011,92410,-117.3,34.11,30538.0,25.7,46272,4.1,107100.0
534,2011,92411,-117.32,34.12,32508.0,28.2,25300,4.5,170300.0
535,2011,92501,-117.38,33.99,49694.0,31.2,22186,4.7,238700.0
536,2011,92503,-117.44,33.89,60347.0,29.5,89679,5.5,285700.0
537,2011,92504,-117.4,33.9,56402.0,32.4,53676,5.4,285500.0
538,2011,92505,-117.49,33.93,58758.0,28.9,48132,5.1,278000.0
539,2011,92506,-117.36,33.92,80378.0,41.0,44064,6.4,373500.0
540,2011,92507,-117.31,33.96,41807.0,25.1,52094,4.2,280400.0
541,2011,92508,-117.32,33.89,97132.0,33.7,33685,7.3,362800.0
542,2011,92509,-117.44,33.99,57039.0,29.7,77798,5.4,259400.0
543,2011,92518,-117.27,33.89,69438.0,68.7,791,5.2,167500.0
544,2011,92530,-117.37,33.68,51619.0,28.4,48418,5.4,227000.0
545,2011,92532,-117.34,33.71,85639.0,31.2,17262,7.1,288300.0
546,2011,92536,-116.81,33.5,50401.0,48.5,3829,5.8,190300.0
547,2011,92539,-116.68,33.53,43438.0,46.8,4719,5.4,251900.0
548,2011,92543,-116.98,33.66,28346.0,34.7,34674,4.5,89700.0
549,2011,92544,-116.83,33.64,46292.0,35.9,44885,5.5,188800.0
550,2011,92545,-117.05,33.73,40748.0,47.0,37241,5.3,164700.0
551,2011,92548,-117.11,33.75,39530.0,32.1,7130,5.2,119100.0
552,2011,92549,-116.73,33.76,55495.0,50.3,2309,5.0,313700.0
553,2011,92551,-117.22,33.87,57364.0,27.6,29973,6.0,204300.0
554,2011,92553,-117.24,33.92,43730.0,25.7,73633,5.3,186400.0
555,2011,92555,-117.1,33.9,75098.0,28.7,37745,6.7,277600.0
556,2011,92557,-117.25,33.97,60901.0,31.0,50049,6.1,251700.0
557,2011,92561,-116.59,33.63,79809.0,52.6,1553,5.1,380600.0
558,2011,92562,-117.33,33.54,84359.0,33.8,58727,6.6,347600.0
559,2011,92563,-117.14,33.57,80033.0,31.6,52827,6.8,306700.0
560,2011,92567,-117.1,33.82,63021.0,31.6,7891,6.0,285300.0
561,2011,92570,-117.33,33.78,42603.0,28.4,53510,5.3,213500.0
562,2011,92571,-117.2,33.83,51870.0,26.0,50051,5.9,194900.0
563,2011,92582,-117.02,33.81,58765.0,29.5,14568,6.7,185300.0
564,2011,92583,-116.93,33.79,43014.0,31.1,29797,5.0,135700.0
565,2011,92584,-117.18,33.65,73422.0,32.6,42396,6.6,293000.0
566,2011,92585,-117.18,33.74,62679.0,33.5,17015,5.9,233000.0
567,2011,92586,-117.19,33.7,36092.0,61.2,19581,5.2,165600.0
568,2011,92587,-117.24,33.69,70629.0,37.3,15832,6.0,325600.0
569,2011,92590,-117.22,33.48,41449.0,44.1,3355,5.2,755400.0
570,2011,92591,-117.1,33.53,67731.0,31.8,38325,5.9,332400.0
571,2011,92592,-117.04,33.53,86043.0,35.9,68889,6.7,361100.0
572,2011,92595,-117.25,33.62,64326.0,32.4,29855,6.3,269200.0
573,2011,92596,-117.07,33.63,82554.0,30.5,24314,6.9,311900.0
574,2011,92602,-117.76,33.74,105587.0,33.9,21191,4.7,759400.0
575,2011,92603,-117.79,33.62,128466.0,38.9,18805,6.0,940200.0
576,2011,92604,-117.78,33.69,88242.0,39.8,26649,5.4,598500.0
577,2011,92606,-117.82,33.7,91777.0,35.7,20760,4.8,642400.0
578,2011,92610,-117.67,33.7,122694.0,34.5,11811,6.1,619300.0
579,2011,92612,-117.83,33.66,71544.0,30.6,25363,4.2,587800.0
580,2011,92614,-117.85,33.68,94442.0,35.8,23585,4.8,619800.0
581,2011,92617,-117.84,33.64,31750.0,20.5,16149,4.2,406400.0
582,2011,92618,-117.73,33.67,88823.0,34.3,14899,3.9,517600.0
583,2011,92620,-117.76,33.7,107841.0,36.6,37865,5.7,714900.0
584,2011,92624,-117.66,33.45,74223.0,40.6,7531,5.4,731900.0
585,2011,92625,-117.86,33.6,112727.0,46.5,12759,5.5,1000000.0
586,2011,92626,-117.9,33.67,75674.0,34.6,50230,4.8,630000.0
587,2011,92627,-117.91,33.64,58445.0,33.1,60152,4.2,600900.0
588,2011,92629,-117.7,33.47,85068.0,44.3,25910,5.4,797400.0
589,2011,92630,-117.67,33.64,85419.0,38.9,58156,5.5,526600.0
590,2011,92637,-117.72,33.61,34789.0,76.9,16246,4.2,217000.0
591,2011,92646,-117.97,33.66,85551.0,42.2,56179,5.9,632100.0
592,2011,92647,-118.0,33.72,74579.0,36.4,56112,5.2,617900.0
593,2011,92648,-118.0,33.67,82858.0,39.6,45000,4.9,824800.0
594,2011,92649,-118.04,33.71,82859.0,43.6,33130,5.5,698600.0
595,2011,92651,-117.78,33.55,99893.0,49.1,23679,5.2,1000000.0
596,2011,92653,-117.7,33.59,87131.0,41.6,29358,6.0,607700.0
597,2011,92655,-117.98,33.75,46893.0,38.4,7716,4.4,413500.0
598,2011,92656,-117.72,33.57,97807.0,35.8,48216,4.9,508100.0
599,2011,92657,-117.82,33.6,155579.0,45.0,9710,7.2,1000000.0
600,2011,92660,-117.87,33.62,113054.0,43.2,33508,5.3,1000000.0
601,2011,92661,-117.9,33.6,101324.0,40.8,4233,4.9,1000000.0
602,2011,92662,-117.89,33.61,83929.0,53.0,2761,5.1,1000000.0
603,2011,92663,-117.93,33.62,89927.0,38.0,21455,4.5,1000000.0
604,2011,92672,-117.62,33.42,75392.0,40.1,34210,5.0,784900.0
605,2011,92673,-117.61,33.48,118183.0,38.3,27922,6.9,816400.0
606,2011,92675,-117.61,33.52,73373.0,39.9,34524,5.8,599000.0
607,2011,92676,-117.63,33.75,96429.0,45.5,2112,5.2,666700.0
608,2011,92677,-117.7,33.53,100480.0,42.9,62855,6.0,714200.0
609,2011,92678,-117.59,33.66,152250.0,35.8,591,5.9,840600.0
610,2011,92679,-117.6,33.61,138826.0,38.6,32974,7.5,807300.0
611,2011,92683,-117.99,33.75,56725.0,38.4,89522,4.9,491500.0
612,2011,92688,-117.61,33.62,100388.0,34.3,43852,5.3,533100.0
613,2011,92691,-117.66,33.6,95389.0,41.1,46753,6.2,572300.0
614,2011,92692,-117.64,33.6,98022.0,41.9,47385,6.2,617700.0
615,2011,92694,-117.62,33.55,133000.0,33.2,20510,6.3,674600.0
616,2011,92701,-117.85,33.75,44846.0,26.9,54353,3.7,324700.0
617,2011,92703,-117.89,33.74,54581.0,29.0,67936,4.7,330000.0
618,2011,92704,-117.9,33.71,58186.0,29.4,87910,4.8,354300.0
619,2011,92705,-117.79,33.76,80048.0,38.2,43942,6.0,769800.0
620,2011,92706,-117.88,33.76,60574.0,30.2,36013,5.0,507900.0
621,2011,92707,-117.87,33.71,60447.0,28.7,59304,4.7,368000.0
622,2011,92708,-117.94,33.71,81250.0,43.1,55554,6.1,627600.0
623,2011,92780,-117.82,33.74,64824.0,32.9,57542,4.6,489700.0
624,2011,92782,-117.77,33.75,103802.0,37.6,21978,5.2,657500.0
625,2011,92801,-117.95,33.84,47348.0,30.3,61500,4.0,367600.0
626,2011,92802,-117.91,33.81,52289.0,30.8,42797,4.3,400500.0
627,2011,92804,-117.97,33.81,53080.0,32.4,85386,4.2,403900.0
628,2011,92805,-117.91,33.82,52557.0,28.9,70267,4.3,390400.0
629,2011,92806,-117.87,33.84,58116.0,32.3,35983,4.8,454900.0
630,2011,92807,-117.79,33.85,94165.0,41.4,35999,6.4,614200.0
631,2011,92808,-117.74,33.86,106892.0,39.5,20738,5.9,618600.0
632,2011,92821,-117.86,33.92,80023.0,38.4,35308,5.5,556500.0
633,2011,92823,-117.8,33.92,126154.0,38.6,3327,6.4,684600.0
634,2011,92831,-117.89,33.87,63653.0,29.2,33851,4.4,529400.0
635,2011,92832,-117.92,33.86,58443.0,32.4,24833,4.3,440300.0
636,2011,92833,-117.96,33.88,70388.0,35.0,51958,5.1,499200.0
637,2011,92835,-117.91,33.9,96250.0,44.6,23107,6.2,686600.0
638,2011,92840,-117.93,33.78,62558.0,34.0,52846,4.9,401200.0
639,2011,92841,-117.97,33.78,57790.0,35.7,32075,5.1,431000.0
640,2011,92843,-117.93,33.76,51966.0,32.9,44127,4.8,408200.0
641,2011,92844,-117.97,33.76,50595.0,35.6,25355,4.7,427900.0
642,2011,92845,-118.02,33.78,89768.0,41.5,16762,5.9,531700.0
643,2011,92860,-117.56,33.93,84691.0,39.3,27256,6.7,462800.0
644,2011,92861,-117.81,33.81,150918.0,48.6,5784,8.2,1000000.0
645,2011,92865,-117.85,33.83,76781.0,35.7,17923,5.4,477700.0
646,2011,92866,-117.84,33.78,60376.0,34.3,15035,4.6,594000.0
647,2011,92867,-117.84,33.8,81277.0,36.1,42702,5.7,613800.0
648,2011,92868,-117.86,33.78,70888.0,31.9,26192,4.4,416900.0
649,2011,92869,-117.78,33.79,94545.0,37.4,39963,6.2,612700.0
650,2011,92870,-117.85,33.88,78923.0,35.2,51648,5.6,548400.0
651,2011,92879,-117.53,33.87,65460.0,31.3,45657,5.6,305900.0
652,2011,92880,-117.61,33.9,105788.0,31.4,61035,7.3,421200.0
653,2011,92881,-117.5,33.83,98848.0,35.7,30656,6.8,431200.0
654,2011,92882,-117.6,33.83,75408.0,31.7,67830,6.0,388000.0
655,2011,92883,-117.48,33.75,97460.0,36.7,29265,6.6,388700.0
656,2011,92886,-117.78,33.89,105448.0,41.2,45398,6.7,699200.0
657,2011,92887,-117.72,33.88,130449.0,41.4,20102,6.7,767000.0
658,2011,93001,-119.31,34.33,51108.0,37.2,32940,4.6,495600.0
659,2011,93003,-119.22,34.28,70866.0,39.6,50062,5.2,482500.0
660,2011,93004,-119.16,34.27,73863.0,38.4,28485,5.7,462800.0
661,2011,93010,-119.07,34.23,83163.0,40.5,42352,6.1,548600.0
662,2011,93012,-118.98,34.2,90264.0,40.8,34263,5.8,540500.0
663,2011,93013,-119.52,34.43,71702.0,42.7,15844,4.8,667800.0
664,2011,93015,-118.83,34.4,63844.0,31.1,17571,5.4,371300.0
665,2011,93021,-118.87,34.31,103214.0,36.1,35263,6.3,578100.0
666,2011,93022,-119.3,34.4,72031.0,44.2,6146,5.3,535400.0
667,2011,93023,-119.29,34.51,68051.0,45.4,20688,5.4,592400.0
668,2011,93030,-119.17,34.19,52346.0,29.4,57414,5.2,413300.0
669,2011,93033,-119.1,34.14,53755.0,28.9,80209,5.3,302000.0
670,2011,93035,-119.23,34.19,83512.0,39.0,28146,5.7,494000.0
671,2011,93036,-119.16,34.25,64563.0,29.3,41567,5.5,454100.0
672,2011,93040,-118.75,34.43,46375.0,28.7,1548,4.3,220700.0
673,2011,93041,-119.11,34.11,52275.0,30.6,24309,4.8,351100.0
674,2011,93042,-119.5,33.26,67521.99233323270,41.1,24,5.163962967276100,458794.97705720400
675,2011,93043,-119.2,34.17,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
676,2011,93060,-119.07,34.4,54225.0,31.1,33103,5.0,370900.0
677,2011,93063,-118.72,34.3,84813.0,37.2,54866,6.0,472700.0
678,2011,93064,-118.7,34.25,67521.99233323270,40.40193697600450,0,5.163962967276100,458794.97705720400
679,2011,93065,-118.78,34.25,93898.0,37.5,71661,6.3,526300.0
680,2011,93066,-119.03,34.29,97163.0,43.7,3113,6.4,920100.0
681,2011,93067,-119.59,34.42,43533.0,43.8,666,3.8,903000.0
682,2011,93101,-119.7,34.41,51021.0,31.1,31543,3.9,813400.0
683,2011,93103,-119.68,34.43,67845.0,35.8,20724,4.7,1000000.0
684,2011,93105,-119.8,34.53,73673.0,47.5,24511,4.9,929900.0
685,2011,93108,-119.61,34.44,110519.0,48.0,11735,6.3,1000000.0
686,2011,93109,-119.72,34.4,79908.0,39.6,10227,5.1,959300.0
687,2011,93110,-119.77,34.43,75090.0,40.1,16801,5.1,784500.0
688,2011,93111,-119.8,34.45,93810.0,45.0,17177,6.0,827200.0
689,2011,93117,-120.12,34.5,56719.0,22.2,53028,4.4,728500.0
690,2011,93201,-119.46,35.86,26350.0,24.5,1093,5.1,96700.0
691,2011,93202,-119.71,36.31,41584.0,32.2,3585,5.4,167600.0
692,2011,93203,-118.79,35.08,30204.0,22.6,20554,5.1,153300.0
693,2011,93204,-120.07,35.89,29183.0,26.8,15705,5.0,162300.0
694,2011,93205,-118.4,35.52,21789.0,59.3,2050,4.9,159900.0
695,2011,93206,-119.49,35.43,41154.0,25.9,2134,4.9,164100.0
696,2011,93207,-118.65,35.87,17411.0,62.9,227,4.2,170300.0
697,2011,93208,-118.58,36.06,9604.0,71.3,96,4.1,458794.97705720400
698,2011,93210,-120.39,36.19,48232.0,34.3,17756,5.0,186800.0
699,2011,93212,-119.53,36.07,31452.0,36.3,25937,5.1,153600.0
700,2011,93215,-119.23,35.78,37132.0,28.6,55398,5.2,163900.0
701,2011,93218,-118.99,35.86,46607.0,38.2,850,5.3,189600.0
702,2011,93219,-119.28,35.86,25293.0,22.3,8801,4.7,130800.0
703,2011,93220,-118.76,35.4,67521.99233323270,40.40193697600450,28,5.163962967276100,458794.97705720400
704,2011,93221,-119.03,36.28,48670.0,34.9,14519,5.5,219700.0
705,2011,93222,-119.17,34.84,44593.0,50.4,1472,5.0,284400.0
706,2011,93223,-119.19,36.3,32861.0,25.9,10579,5.1,133200.0
707,2011,93224,-119.56,35.21,51094.0,42.5,503,5.2,109800.0
708,2011,93225,-119.01,34.8,55330.0,45.3,4722,5.0,245700.0
709,2011,93226,-118.72,35.72,44479.0,53.5,412,5.0,753600.0
710,2011,93230,-119.63,36.27,53929.0,32.2,65664,5.4,217800.0
711,2011,93234,-120.09,36.2,23705.0,22.6,7026,4.7,142200.0
712,2011,93235,-119.22,36.38,36543.0,27.0,4614,5.0,107000.0
713,2011,93238,-118.39,35.73,59417.0,62.0,1625,4.3,242200.0
714,2011,93239,-119.99,36.05,37794.0,33.9,1502,5.3,115500.0
715,2011,93240,-118.46,35.64,24611.0,50.9,5818,4.5,154600.0
716,2011,93241,-118.91,35.25,34248.0,24.7,18119,4.7,115500.0
717,2011,93242,-119.69,36.43,45760.0,31.5,3243,5.3,195700.0
718,2011,93243,-118.87,34.86,60753.0,25.4,1808,5.0,165900.0
719,2011,93244,-118.98,36.46,46042.0,50.4,305,4.7,213500.0
